Type of Property,Floor Size,Levies,Rates and Taxes,Pets Allowed,Lounge,Garage,Garden,price,Erf Size,Kitchen,Pool,Dining Room,Parking,Bathroom,Bedroom
0.0,282.0,1932.0,244.0,1,0.0,0.0,1.0,900000,9102.0,0.0,0.0,0.0,3.0,3.0,1.0
2.0,282.0,2400.0,300.0,1,0.0,1.0,0.0,860000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,88.0,1105.0,839.0,1,0.0,0.0,0.0,1095000,4.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,432.0,1100.0,1400.0,0,0.0,2.0,0.0,3650000,1.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,90.0,3125.0,1300.0,1,0.0,0.0,1.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,126.0,1932.0,1151.0,1,0.0,1.0,0.0,990000,8.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,695.0,482.0,1,1.0,2.0,1.0,1350000,467.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1700.0,1,0.0,0.0,0.0,2999000,546.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,102.0,3785.0,601.0,0,0.0,0.0,0.0,1095000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,275.0,1932.0,773.0,1,1.0,2.0,1.0,3100000,1.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,106.0,1932.0,250.0,1,1.0,2.0,1.0,900000,991.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,103.0,910.0,184.0,1,0.0,1.0,0.0,890000,103.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,79.0,990.0,615.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,2.0,1.0,4300000,3.0,1.0,0.0,1.0,4.0,3.0,1.0
2.0,95.0,1932.0,1151.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,106.0,3543.0,1567.0,0,0.0,1.0,1.0,2950000,122.0,0.0,0.0,0.0,1.0,3.0,1.0
2.0,282.0,1932.0,1151.0,0,0.0,1.0,0.0,2340000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,66.0,2382.0,619.0,1,1.0,0.0,0.0,1850000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,32.0,1100.0,200.0,0,0.0,0.0,0.0,860000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,1600.0,250.0,1,0.0,0.0,0.0,860000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,2400.0,2800.0,1,0.0,2.0,1.0,3600000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,155.0,1932.0,1151.0,1,1.0,2.0,1.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,231.0,2450.0,1500.0,1,1.0,2.0,0.0,3600000,4.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,132.0,1932.0,1400.0,1,1.0,2.0,1.0,1350000,9102.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,622.0,0,0.0,0.0,0.0,900000,470.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1575.0,4000.0,1,0.0,3.0,1.0,6500000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,350.0,1932.0,1151.0,1,0.0,2.0,1.0,3600000,3.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,4.0,0.0,1350000,870.0,0.0,0.0,0.0,2.0,3.0,1.0
1.0,43.0,1414.0,400.0,1,0.0,0.0,0.0,1095000,9102.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,1350000,922.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,2003.0,1,0.0,0.0,1.0,6500000,7.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,900000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,2460.0,1995.0,1,1.0,3.0,1.0,4600000,503.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,6500000,600.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,3344.0,1,0.0,0.0,0.0,3300000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,112.0,2292.0,314.0,1,1.0,0.0,0.0,1350000,2.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,3.0,0.0,1350000,1.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,90.0,2700.0,1151.0,0,1.0,0.0,0.0,2999000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,472.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,124.0,2000.0,750.0,1,1.0,0.0,1.0,2950000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,74.0,2450.0,640.0,1,1.0,0.0,0.0,2695000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,137.0,1932.0,960.0,1,0.0,1.0,0.0,1350000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,146.0,1932.0,1151.0,1,0.0,1.0,0.0,1350000,702.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,100.0,1932.0,1151.0,1,0.0,0.0,0.0,860000,400.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,350.0,2900.0,2500.0,1,0.0,3.0,0.0,3495000,10.0,0.0,1.0,0.0,2.0,3.0,1.0
0.0,272.0,2100.0,1700.0,1,0.0,2.0,1.0,3300000,346.0,0.0,1.0,1.0,0.0,3.0,1.0
1.0,101.0,2551.0,1151.0,0,0.0,0.0,1.0,1350000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,1.0,1850000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,294.0,1932.0,1900.0,1,0.0,0.0,0.0,3600000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,650.0,1932.0,900.0,0,0.0,0.0,0.0,6500000,495.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,96.0,1200.0,450.0,1,1.0,1.0,1.0,900000,34.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,2500.0,1,1.0,2.0,1.0,4600000,1.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1500.0,1500.0,1,1.0,2.0,0.0,2990000,456.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,160.0,1000.0,1151.0,1,0.0,0.0,0.0,1350000,323.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,520.0,1932.0,2858.0,1,0.0,3.0,1.0,6500000,4.0,1.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,41.0,2200.0,800.0,1,0.0,0.0,0.0,1850000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,152.0,12800.0,3300.0,1,0.0,0.0,0.0,4300000,9102.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,6.0,0.0,2990000,11.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,75.0,1921.0,660.0,1,1.0,1.0,0.0,1095000,75.0,1.0,1.0,1.0,0.0,3.0,1.0
1.0,111.0,2441.0,540.0,1,0.0,0.0,0.0,1599000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,880.0,1,1.0,1.0,1.0,1350000,460.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,260.0,3312.0,1667.0,1,1.0,2.0,1.0,2390000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,90.0,6446.0,1388.0,1,1.0,0.0,1.0,3300000,9102.0,0.0,1.0,0.0,1.0,3.0,1.0
1.0,60.0,625.0,1151.0,1,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,380.0,1932.0,1206.0,1,0.0,0.0,0.0,2695000,900.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,50.0,1800.0,860.0,0,0.0,1.0,0.0,1850000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,900000,378.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,900.0,1,1.0,2.0,0.0,1350000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,3.0,1.0,2340000,1.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,438.0,1,1.0,1.0,1.0,1350000,247.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,50.0,1932.0,1151.0,1,1.0,0.0,0.0,1850000,9102.0,0.0,0.0,0.0,1.0,3.0,0.5
0.0,345.0,1600.0,2000.0,1,1.0,2.0,1.0,2999000,570.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,110.0,1950.0,990.0,1,0.0,0.0,0.0,1599000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,867.0,1,1.0,2.0,1.0,1850000,1.0,0.0,1.0,1.0,5.0,3.0,1.0
0.0,243.0,1932.0,1151.0,1,0.0,2.0,1.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,350.0,1641.0,1,0.0,2.0,0.0,2999000,543.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1000.0,1,0.0,0.0,0.0,1850000,9102.0,2.0,0.0,0.0,0.0,3.0,1.0
1.0,54.0,1932.0,1151.0,1,1.0,0.0,1.0,890000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,70.0,2000.0,400.0,0,0.0,0.0,0.0,860000,70.0,0.0,0.0,0.0,1.0,3.0,1.0
2.0,95.0,2550.0,640.0,1,0.0,0.0,0.0,990000,95.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,3300000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,860000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,175.0,1932.0,1151.0,1,0.0,2.0,0.0,1850000,900.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,1.0,890000,593.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,239.0,4129.0,1151.0,1,0.0,0.0,1.0,2950000,9102.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,500.0,1,0.0,1.0,1.0,1350000,800.0,1.0,1.0,1.0,1.0,3.0,1.0
0.0,715.0,1932.0,2650.0,1,1.0,0.0,0.0,6500000,2.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,97.0,1932.0,500.0,0,0.0,2.0,1.0,900000,1.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,1350000,978.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,550.0,1956.0,1,0.0,2.0,1.0,3100000,768.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,282.0,1100.0,1151.0,1,0.0,0.0,0.0,1095000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,92.0,1900.0,180.0,0,0.0,1.0,0.0,890000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,645000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,200.0,1932.0,980.0,1,0.0,0.0,0.0,2340000,570.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,92.0,1240.0,432.0,1,1.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,2.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,445.0,2250.0,1600.0,1,0.0,2.0,1.0,4300000,1.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,674.0,1,1.0,2.0,1.0,2390000,745.0,0.0,1.0,1.0,1.0,3.0,1.0
2.0,100.0,795.0,700.0,1,1.0,0.0,0.0,890000,234.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,130.0,3125.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,194.0,2600.0,1668.0,1,1.0,2.0,1.0,2580000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,129.0,4800.0,3000.0,1,1.0,0.0,0.0,6500000,129.0,0.0,1.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1100.0,1,0.0,2.0,1.0,6500000,600.0,0.0,0.0,1.0,3.0,3.0,1.0
0.0,282.0,1932.0,250.0,1,1.0,0.0,0.0,1350000,556.0,0.0,0.0,1.0,5.0,3.0,1.0
2.0,282.0,1800.0,1151.0,1,1.0,2.0,1.0,1350000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,85.0,2218.0,734.0,0,0.0,0.0,0.0,860000,85.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,407.0,1801.0,2950.0,0,0.0,0.0,0.0,4300000,2.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,66.0,1264.0,289.0,1,0.0,0.0,0.0,645000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,134.0,3647.0,3015.0,0,0.0,0.0,0.0,4600000,3.0,0.0,1.0,0.0,2.0,3.0,1.0
1.0,95.0,3100.0,1565.0,0,0.0,0.0,0.0,1599000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,85.0,2900.0,864.0,1,0.0,0.0,0.0,1350000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,890000,347.0,0.0,0.0,1.0,4.0,3.0,1.0
0.0,234.0,1932.0,2500.0,1,0.0,3.0,0.0,6500000,585.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,900.0,1932.0,1151.0,1,0.0,2.0,1.0,6500000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,265.0,1,0.0,1.0,0.0,1350000,309.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,1423.0,1932.0,1750.0,1,0.0,2.0,1.0,2950000,1.0,0.0,0.0,0.0,4.0,3.0,1.0
0.0,282.0,1932.0,2799.0,1,0.0,2.0,0.0,3495000,1.0,1.0,1.0,0.0,1.0,3.0,1.0
2.0,54.0,1600.0,340.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,91.0,3530.0,590.0,0,1.0,1.0,1.0,2390000,471.32,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,1.0,890000,313.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,2030.0,2448.0,1,0.0,2.0,1.0,2950000,547.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,282.0,1932.0,500.0,1,0.0,4.0,0.0,3100000,9102.0,7.0,0.0,0.0,5.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1400.0,1,0.0,1.0,0.0,3100000,694.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,304.0,1910.0,3000.0,1,1.0,2.0,1.0,4300000,1.0,0.0,1.0,1.0,0.0,3.0,1.0
1.0,109.0,540.0,1050.0,1,0.0,1.0,1.0,990000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,938.0,1100.0,0,0.0,0.0,0.0,3495000,749.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,74.0,450.0,2000.0,1,0.0,0.0,1.0,890000,9102.0,1.0,1.0,0.0,0.0,3.0,1.0
1.0,175.0,950.0,1151.0,0,0.0,2.0,1.0,1350000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
1.0,202.0,2401.0,745.0,0,0.0,2.0,1.0,1350000,102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,1095000,810.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,282.0,1400.0,470.0,1,1.0,1.0,1.0,900000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,0.0,4300000,19500.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,52.0,1550.0,398.0,0,1.0,0.0,1.0,1095000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,240.0,1932.0,855.0,1,0.0,0.0,1.0,6500000,936.0,0.0,0.0,0.0,8.0,3.0,1.0
1.0,88.0,1932.0,1151.0,0,0.0,0.0,0.0,1850000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,160.0,1935.0,600.0,1,0.0,1.0,1.0,890000,20.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,540.0,1,1.0,1.0,1.0,2950000,820.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,451.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,453.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,64.0,1611.0,350.0,1,0.0,0.0,0.0,900000,9102.0,1.0,1.0,0.0,2.0,3.0,1.0
2.0,241.0,1800.0,1151.0,1,0.0,2.0,0.0,2580000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,90.0,2117.0,819.0,0,0.0,0.0,0.0,990000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,69.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,1.0,0.0,0.0,3.0,1.0
1.0,100.0,2250.0,1600.0,1,0.0,0.0,0.0,1599000,9102.0,1.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,990000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,1.0,2.0,0.0,860000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1443.0,1,0.0,4.0,1.0,2990000,1.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,53.0,1187.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,401.0,1,0.0,2.0,1.0,890000,315.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,0.0,1350000,2.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,1.0,900000,9102.0,0.0,0.0,0.0,3.0,3.0,1.0
0.0,93.0,1500.0,1200.0,1,0.0,0.0,0.0,3300000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,137.0,2386.0,1500.0,0,1.0,1.0,1.0,1850000,2.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,450.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1539.0,1,1.0,2.0,1.0,3100000,475.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,17.0,200.0,800.0,1,0.0,2.0,1.0,2695000,369.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,969.0,1,1.0,2.0,0.0,3100000,903.0,0.0,1.0,1.0,2.0,3.0,1.0
1.0,82.0,1116.0,552.0,0,0.0,1.0,0.0,1350000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
2.0,169.0,1932.0,1252.0,1,1.0,2.0,1.0,1350000,7.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,960.0,1,1.0,2.0,1.0,3300000,778.0,0.0,0.0,1.0,2.0,3.0,1.0
2.0,282.0,3600.0,1151.0,1,0.0,1.0,1.0,1850000,9102.0,1.0,1.0,1.0,0.0,3.0,1.0
1.0,80.0,3300.0,900.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
1.0,65.0,902.0,750.0,1,1.0,0.0,0.0,890000,1.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,0.0,4600000,741.0,0.0,0.0,1.0,2.0,3.0,1.0
1.0,117.0,3152.0,1070.0,1,1.0,0.0,0.0,3650000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,119.0,1500.0,950.0,1,1.0,1.0,0.0,1350000,9102.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,220.0,607.0,1,0.0,0.0,1.0,1850000,1.0,0.0,0.0,1.0,3.0,3.0,1.0
0.0,267.0,2000.0,1920.0,1,0.0,2.0,1.0,2950000,500.0,2.0,1.0,1.0,0.0,3.0,1.0
1.0,282.0,1932.0,490.0,1,1.0,0.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,990000,651.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,473.0,1474.0,3806.0,1,0.0,2.0,1.0,6500000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,230.0,1750.0,1800.0,1,1.0,0.0,0.0,3600000,5.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,200.0,500.0,400.0,1,0.0,2.0,0.0,1350000,550.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,158.0,860.0,1000.0,1,0.0,0.0,0.0,2695000,206.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,1.0,3300000,1.0,0.0,1.0,1.0,3.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,68.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,2293.0,1460.0,1,1.0,2.0,1.0,3495000,23400.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,490.0,1932.0,1866.0,1,0.0,3.0,0.0,2950000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,1350000,333.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,65.0,1335.0,584.0,1,1.0,0.0,0.0,890000,4.0,1.0,1.0,1.0,1.0,3.0,1.0
1.0,74.0,1668.0,500.0,1,1.0,0.0,0.0,900000,2.0,0.0,0.0,0.0,1.0,3.0,1.0
2.0,86.0,750.0,700.0,1,0.0,1.0,1.0,860000,200.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1000.0,1500.0,1,0.0,2.0,0.0,1850000,1.0,1.0,0.0,0.0,4.0,3.0,1.0
1.0,282.0,1980.0,420.0,1,0.0,0.0,0.0,890000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,180.0,1932.0,560.0,1,0.0,1.0,0.0,990000,525.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,2990000,502.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,4300000,2.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,586.0,1,0.0,2.0,1.0,900000,616.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,177.0,1801.0,1000.0,0,0.0,1.0,0.0,2950000,500.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1200.0,1,1.0,0.0,0.0,990000,1.0,0.0,0.0,0.0,3.0,3.0,1.0
2.0,359.0,680.0,990.0,1,0.0,2.0,0.0,1850000,936.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1000.0,1986.0,1,0.0,2.0,0.0,2950000,1.0,1.0,1.0,1.0,2.0,3.0,1.0
1.0,102.0,1833.0,730.0,1,1.0,1.0,0.0,1850000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,50.0,1523.0,1151.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
2.0,104.0,1202.0,500.0,0,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,180.0,1800.0,580.0,1,0.0,2.0,0.0,990000,24.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,302.0,1775.0,1752.0,1,1.0,2.0,1.0,2950000,582.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,422.0,1,1.0,0.0,1.0,860000,300.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,161.0,1932.0,1151.0,1,0.0,0.0,0.0,2695000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,778.0,1932.0,1151.0,1,4.0,3.0,1.0,3100000,778.0,1.0,1.0,1.0,7.0,3.0,1.0
1.0,57.0,370.0,880.0,1,0.0,0.0,0.0,645000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,135.0,1860.0,1540.0,0,0.0,0.0,0.0,1095000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,298.0,2000.0,2467.0,1,0.0,2.0,1.0,3600000,614.0,0.0,0.0,1.0,0.0,3.0,1.0
