Type of Property,Floor Size,Levies,Rates and Taxes,Pets Allowed,Lounge,Garage,Garden,price,Erf Size,Kitchen,Pool,Dining Room,Parking,Bathroom,Bedroom
2.0,394.0,900.0,1151.0,0,0.0,0.0,0.0,4300000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,90.0,1861.0,1151.0,1,0.0,1.0,1.0,890000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,82.0,3000.0,460.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,1.0,0.0,1.0,3.0,1.0
2.0,282.0,9750.0,1151.0,1,1.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,743.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,990000,134.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,162.0,1932.0,1151.0,1,1.0,3.0,1.0,1350000,162.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,101.0,3485.0,850.0,1,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,138.0,470.0,680.0,1,0.0,2.0,0.0,1599000,360.0,0.0,0.0,0.0,2.0,3.0,1.0
1.0,103.0,1970.0,533.0,1,1.0,1.0,1.0,1095000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,84.0,5248.0,1151.0,1,1.0,0.0,0.0,2580000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,126.0,2613.0,1451.0,1,0.0,0.0,1.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,319.0,1932.0,1383.0,1,0.0,0.0,0.0,3300000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,122.0,1932.0,1400.0,1,0.0,0.0,0.0,1350000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,4230.0,1151.0,1,1.0,0.0,1.0,1095000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,91.0,1900.0,2200.0,1,0.0,0.0,0.0,3495000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,237.0,1932.0,1500.0,1,0.0,4.0,0.0,3650000,9102.0,1.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1279.0,1,0.0,2.0,0.0,6500000,1.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,990000,206.0,1.0,0.0,0.0,3.0,3.0,1.0
0.0,183.0,1750.0,250.0,1,1.0,2.0,1.0,2990000,300.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,200.0,2800.0,1200.0,1,0.0,2.0,0.0,2950000,9102.0,1.0,1.0,0.0,0.0,3.0,1.0
1.0,64.0,1125.0,517.0,1,1.0,0.0,0.0,1350000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,240.0,1932.0,1100.0,1,1.0,2.0,1.0,2695000,1.0,0.0,0.0,0.0,3.0,3.0,1.0
1.0,150.0,2902.0,1225.0,1,0.0,2.0,0.0,1850000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,53.0,882.0,995.0,1,0.0,0.0,1.0,860000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
2.0,104.0,1591.0,1289.0,1,0.0,1.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1227.0,1,1.0,2.0,1.0,2340000,1.0,0.0,1.0,1.0,2.0,3.0,1.0
2.0,142.0,2108.0,1350.0,1,0.0,2.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,84.0,1827.0,412.0,1,1.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,191.0,600.0,500.0,1,1.0,2.0,0.0,2580000,500.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,39.0,7180.0,438.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,433.0,1932.0,1151.0,1,1.0,2.0,1.0,2950000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,137.0,2100.0,1175.0,1,1.0,1.0,0.0,1850000,4.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,59.0,990.0,300.0,0,0.0,1.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,121.0,1450.0,738.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,44.0,2400.0,1151.0,0,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,214.0,1932.0,813.0,1,1.0,2.0,1.0,1350000,1.0,0.0,0.0,2.0,0.0,3.0,1.0
1.0,24.0,1932.0,650.0,0,0.0,0.0,0.0,1350000,24.0,1.0,0.0,1.0,0.0,3.0,0.5
1.0,166.0,3000.0,2200.0,1,1.0,0.0,1.0,1850000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
1.0,129.0,2745.0,1608.0,0,0.0,1.0,0.0,2950000,8.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,98.0,2300.0,795.0,1,1.0,0.0,0.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1400.0,1,0.0,3.0,1.0,2950000,892.0,1.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,2770000,435.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1500.0,1151.0,1,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,53.0,1240.0,586.0,1,0.0,0.0,0.0,890000,53.0,0.0,1.0,0.0,1.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,6500000,169.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,671.0,1,0.0,1.0,1.0,1350000,700.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,4.0,1.0,2950000,9102.0,0.0,0.0,0.0,3.0,3.0,1.0
0.0,488.0,1932.0,1200.0,1,0.0,2.0,1.0,6500000,600.0,2.0,0.0,0.0,6.0,3.0,1.0
0.0,282.0,2700.0,1000.0,1,0.0,2.0,1.0,2990000,9102.0,1.0,1.0,1.0,1.0,3.0,1.0
1.0,68.0,1212.0,1151.0,0,0.0,0.0,0.0,900000,9102.0,1.0,1.0,0.0,2.0,3.0,1.0
1.0,132.0,3329.0,1535.0,1,1.0,0.0,0.0,2950000,7.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,650.0,1,1.0,1.0,0.0,1095000,843.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,288.0,6200.0,4600.0,0,1.0,2.0,1.0,3600000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,1350000,292.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,702.0,0,0.0,1.0,0.0,1599000,918.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1683.0,1,0.0,2.0,1.0,6500000,910.0,2.0,1.0,1.0,4.0,3.0,1.0
2.0,150.0,1640.0,931.0,1,1.0,1.0,0.0,1350000,244.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,130.0,1932.0,740.0,1,1.0,2.0,1.0,2695000,640.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,150.0,1932.0,25.0,1,0.0,0.0,0.0,900000,180.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,700.0,400.0,0,0.0,2.0,0.0,890000,356.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,938.0,1151.0,1,0.0,2.0,0.0,3495000,749.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,127.0,1932.0,1151.0,0,0.0,0.0,0.0,3300000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,75.0,3444.0,1010.0,1,0.0,0.0,0.0,1850000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,54.0,1142.0,1075.0,1,1.0,0.0,0.0,2950000,9102.0,0.0,0.0,0.0,0.0,3.0,0.5
2.0,148.0,4500.0,1299.0,1,1.0,1.0,1.0,1850000,31.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,2500.0,1,0.0,2.0,1.0,3600000,424.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,128.0,1970.0,883.0,1,0.0,2.0,1.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,400.0,1932.0,1742.0,1,0.0,2.0,1.0,3300000,2.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,645000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,65.0,3557.0,2170.0,1,0.0,0.0,0.0,3100000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,63.0,2005.0,350.0,1,1.0,0.0,1.0,860000,63.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,350.0,1860.0,3000.0,1,2.0,3.0,1.0,4300000,990.0,1.0,1.0,1.0,0.0,3.0,1.0
2.0,180.0,2645.0,1754.0,1,1.0,2.0,1.0,4300000,6.0,0.0,0.0,0.0,4.0,3.0,1.0
2.0,165.0,4300.0,1666.0,1,1.0,2.0,0.0,1850000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
2.0,108.0,845.0,1151.0,1,0.0,0.0,1.0,645000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,188.0,3108.0,955.0,1,1.0,2.0,1.0,2999000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
2.0,382.0,1932.0,503.0,1,0.0,0.0,0.0,890000,383.0,0.0,0.0,0.0,2.0,3.0,1.0
1.0,66.0,3019.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,61.0,2000.0,1200.0,1,0.0,0.0,0.0,2950000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,1850000,9102.0,1.0,1.0,1.0,1.0,3.0,1.0
1.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,1095000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,93.0,3800.0,2500.0,1,1.0,0.0,0.0,3600000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,146.0,1100.0,600.0,1,0.0,0.0,0.0,2950000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
2.0,90.0,1350.0,750.0,1,0.0,0.5,1.0,900000,100.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,149.0,1250.0,1151.0,1,0.0,1.0,0.0,1850000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,600.0,0,1.0,0.0,1.0,890000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,400.0,850.0,1,0.0,2.0,1.0,2695000,501.0,1.0,0.0,0.0,2.0,3.0,1.0
2.0,166.0,2600.0,980.0,1,1.0,1.0,1.0,1850000,9102.0,1.0,1.0,1.0,0.0,3.0,1.0
1.0,59.0,1350.0,350.0,1,0.0,0.0,0.0,1095000,20000.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,270.0,950.0,1550.0,1,0.0,2.0,1.0,2695000,469.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,346.0,1350.0,2000.0,1,1.0,2.0,1.0,3495000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,279.0,1932.0,1151.0,1,1.0,0.0,0.0,860000,280.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,3800.0,1,1.0,0.0,0.0,4300000,1.0,0.0,1.0,1.0,6.0,3.0,1.0
2.0,130.0,3218.0,840.0,1,1.0,0.0,0.0,890000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,82.0,1800.0,600.0,1,0.0,1.0,0.0,645000,82.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,117.0,510.0,800.0,1,0.0,0.0,0.0,900000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,174.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,500.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,53.0,1200.0,500.0,1,1.0,0.0,1.0,890000,9102.0,1.0,1.0,0.0,1.0,3.0,1.0
2.0,101.0,1932.0,1151.0,1,0.0,0.0,0.0,1599000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,248.0,2250.0,2500.0,1,0.0,2.0,0.0,3495000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,2200.0,1050.0,1,0.0,1.0,1.0,2999000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,200.0,1932.0,1772.0,1,1.0,1.0,1.0,2390000,495.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,159.0,1932.0,3043.0,1,0.0,1.0,0.0,6500000,409.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,85.0,2618.0,456.0,1,1.0,0.0,1.0,1350000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,231.0,1800.0,1151.0,1,0.0,2.0,0.0,2950000,804.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1720.0,1,1.0,2.0,0.0,3495000,747.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,173.0,1225.0,1200.0,1,1.0,1.0,1.0,2695000,494.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,310.0,600.0,1408.0,1,1.0,2.0,1.0,3100000,652.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,145.0,1932.0,1024.0,1,0.0,0.0,0.0,2695000,146.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1500.0,2800.0,1,1.0,2.0,1.0,2999000,515.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,113.0,1932.0,1233.0,1,0.0,0.0,0.0,2950000,289.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,80.0,1630.0,430.0,1,1.0,1.0,1.0,890000,200.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,551.0,1,0.0,1.0,0.0,3495000,524.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,330.0,1932.0,1400.0,1,0.0,2.0,0.0,3495000,46.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1857.0,1151.0,1,0.0,0.0,0.0,2950000,664.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,69.0,2922.0,1151.0,1,1.0,1.0,1.0,1850000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,52.0,8000.0,1623.0,0,0.0,0.0,1.0,3100000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,270.0,1932.0,1281.0,1,1.0,2.0,1.0,3495000,1.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,275.0,1932.0,1100.0,1,0.0,0.0,1.0,1850000,1.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,3073.0,1,0.0,4.0,1.0,3495000,2.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,243.0,1932.0,1151.0,1,0.0,2.0,1.0,1850000,679.0,1.0,1.0,0.0,0.0,3.0,1.0
2.0,112.0,1300.0,670.0,0,0.0,1.0,0.0,860000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1225.0,1,0.0,2.0,1.0,1599000,882.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,2200.0,1,0.0,3.0,0.0,4300000,2.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,95.0,2234.0,1100.0,1,0.0,1.0,1.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,166.0,300.0,690.0,0,0.0,0.0,0.0,2390000,344.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,95.0,480.0,450.0,1,0.0,0.0,0.0,1350000,161.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,84.0,1180.0,630.0,1,0.0,1.0,1.0,900000,11.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,2200.0,1,1.0,1.0,1.0,2390000,3.0,0.0,0.0,1.0,3.0,3.0,1.0
0.0,1132.0,600.0,800.0,1,0.0,1.0,1.0,1350000,1.0,1.0,1.0,0.0,0.0,3.0,1.0
1.0,82.0,1060.0,343.0,1,1.0,0.0,1.0,890000,4.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1400.0,1,0.0,0.0,0.0,3100000,991.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1030.0,1151.0,1,1.0,1.0,1.0,1599000,352.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,96.0,1200.0,357.0,0,0.0,0.0,0.0,860000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,120.0,1932.0,900.0,1,0.0,0.0,0.0,1095000,325.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,1010.0,850.0,1,0.0,1.0,0.0,990000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,1.0,1932.0,1151.0,1,1.0,0.0,1.0,2580000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,87.0,2390.0,800.0,1,0.0,0.0,1.0,1350000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,1.0,1095000,291.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,375.0,1932.0,1151.0,1,0.0,2.0,0.0,2950000,1.0,1.0,1.0,1.0,3.0,3.0,1.0
1.0,43.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,43.0,1.0,1.0,0.0,1.0,3.0,1.0
2.0,138.0,2560.0,900.0,1,1.0,2.0,1.0,1350000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,800.0,1600.0,1,0.0,2.0,1.0,1850000,324.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,3300000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,2413.0,669.0,1,0.0,2.0,0.0,2999000,625.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,860.0,1,1.0,0.0,0.0,1095000,827.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,2999000,1.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,700.0,1,0.0,2.0,1.0,1850000,1.0,1.0,1.0,0.0,8.0,3.0,1.0
1.0,138.0,2461.0,2172.0,1,0.0,0.0,1.0,3495000,4.0,1.0,1.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,890000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,1.0,1850000,216.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,9102.0,0.0,0.0,1.0,3.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,860000,376.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,86.0,1932.0,1151.0,1,0.0,0.0,0.0,4300000,2.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,1.0,1599000,9102.0,3.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1445.0,1,1.0,3.0,1.0,2660000,1.0,0.0,1.0,0.0,2.0,3.0,1.0
1.0,67.0,1057.0,365.0,0,0.0,0.0,1.0,990000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
2.0,62.0,950.0,1020.0,1,1.0,2.0,0.0,860000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,194.0,1932.0,1500.0,1,0.0,0.0,0.0,1850000,640.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,1850000,1.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,88.0,1932.0,1151.0,1,1.0,1.0,0.0,1850000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,250.0,1900.0,1151.0,1,1.0,2.0,1.0,2990000,450.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,179.0,1932.0,1151.0,1,0.0,2.0,0.0,1850000,379.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,990000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,2738.0,1,0.0,2.0,1.0,3650000,616.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1750.0,1,0.0,3.0,0.0,3300000,495.0,2.0,1.0,1.0,0.0,3.0,1.0
0.0,433.0,5500.0,1151.0,1,3.0,1.0,1.0,6500000,9102.0,1.0,1.0,2.0,4.0,3.0,1.0
0.0,1287.0,1932.0,1151.0,1,0.0,0.0,0.0,3300000,4.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,161.0,2888.0,3841.0,1,0.0,2.0,1.0,3650000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,36.0,1600.0,1151.0,1,0.0,0.0,1.0,1095000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
2.0,134.0,2870.0,1100.0,1,1.0,0.0,0.0,1095000,8.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,388.0,1560.0,2405.0,1,1.0,2.0,1.0,3600000,961.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,106.0,3500.0,2140.0,1,1.0,0.0,0.0,2990000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,990000,1.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,108.0,1820.0,1151.0,1,1.0,0.0,1.0,1850000,9102.0,0.0,0.0,0.0,2.0,3.0,1.0
1.0,88.0,1943.0,492.0,1,0.0,0.0,0.0,1095000,9102.0,1.0,0.0,0.0,2.0,3.0,1.0
1.0,52.0,1264.0,495.0,1,1.0,0.0,1.0,1350000,52.0,1.0,0.0,0.0,1.0,3.0,1.0
2.0,157.0,1500.0,1500.0,1,1.0,1.0,0.0,2950000,165.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,87.0,1500.0,1100.0,0,1.0,0.0,1.0,990000,87.0,0.0,1.0,0.0,1.0,3.0,1.0
1.0,36.0,1204.0,1080.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1880.0,200.0,1,0.0,0.0,0.0,890000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,250.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,1500.0,1,0.0,2.0,1.0,3495000,927.0,0.0,1.0,0.0,4.0,3.0,1.0
1.0,68.0,1932.0,1100.0,1,1.0,0.0,1.0,1850000,9102.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,3300000,961.0,0.0,1.0,0.0,6.0,3.0,1.0
0.0,900.0,2500.0,1151.0,1,0.0,4.0,0.0,6500000,10000.0,3.0,0.0,1.0,0.0,3.0,1.0
0.0,650.0,1932.0,1151.0,0,0.0,0.0,0.0,3600000,4.0,0.0,0.0,1.0,24.0,3.0,1.0
0.0,282.0,1730.0,650.0,1,1.0,0.0,0.0,860000,9102.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,3600000,10000.0,0.0,1.0,1.0,4.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,1850000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,2950000,497.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,498.0,1300.0,305.0,1,2.0,3.0,1.0,3495000,10.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,600.0,1,1.0,1.0,1.0,1350000,1.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,118.0,1109.0,1425.0,1,0.0,1.0,1.0,3300000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,300.0,1932.0,2800.0,1,0.0,0.0,0.0,3300000,495.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,95.0,1932.0,1151.0,0,0.0,0.0,0.0,2950000,9102.0,1.0,0.0,0.0,2.0,3.0,1.0
2.0,132.0,1200.0,600.0,1,1.0,0.0,0.0,900000,1.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,170.0,1932.0,1151.0,0,0.0,2.0,1.0,2950000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,550.0,1932.0,2862.0,0,0.0,2.0,0.0,3495000,4.0,1.0,1.0,0.0,0.0,3.0,1.0
1.0,117.0,1932.0,1151.0,1,1.0,1.0,0.0,3300000,9102.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,3100000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,4.0,1.0,3600000,1.0,1.0,1.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,3.0,1.0,6500000,2.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,65.0,900.0,1151.0,1,1.0,1.0,0.0,645000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,151.0,2751.0,1151.0,1,1.0,0.0,1.0,2950000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
