Type of Property,Floor Size,Levies,Rates and Taxes,Pets Allowed,Lounge,Garage,Garden,price,Erf Size,Kitchen,Pool,Dining Room,Parking,Bathroom,Bedroom
0.0,180.0,1932.0,1151.0,1,0.0,0.0,0.0,3650000,440.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1583.0,0,0.0,2.0,1.0,2950000,991.0,0.0,1.0,1.0,0.0,3.0,1.0
1.0,85.0,1430.0,215.0,1,0.0,0.0,0.0,1095000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,46.0,1899.0,580.0,1,1.0,0.0,0.0,1850000,46.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1004.0,1,0.0,3.0,1.0,2990000,1.0,1.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1735.0,1200.0,1,0.0,2.0,1.0,1850000,9102.0,0.0,1.0,1.0,2.0,3.0,1.0
1.0,115.0,2972.0,2328.0,0,0.0,0.0,0.0,3300000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,72.0,1932.0,1151.0,1,0.0,0.0,0.0,860000,72.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,2390000,9102.0,2.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,0.0,1350000,1.0,0.0,1.0,0.0,1.0,3.0,1.0
1.0,96.0,1300.0,300.0,1,0.0,1.0,1.0,645000,2.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,86.0,1900.0,700.0,0,1.0,1.0,0.0,900000,103.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,464.0,2000.0,2730.0,1,2.0,2.0,1.0,2999000,1.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,900.0,1151.0,1,0.0,0.0,1.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,87.0,850.0,500.0,1,1.0,2.0,0.0,860000,2.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,950.0,1,0.0,0.0,0.0,890000,1.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,204.0,3000.0,3000.0,1,0.0,2.0,1.0,3495000,300.0,0.0,1.0,0.0,0.0,3.0,1.0
2.0,159.0,2423.0,1495.0,0,0.0,1.0,0.0,2990000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,84.0,3300.0,850.0,1,0.0,0.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,147.0,3602.0,1731.0,1,0.0,1.0,0.0,3300000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,282.0,1600.0,725.0,1,1.0,0.0,0.0,890000,9102.0,0.0,1.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1313.0,1,0.0,2.0,1.0,2950000,1.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,500.0,1,1.0,0.0,1.0,645000,450.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,3650000,330.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,500.0,1932.0,800.0,1,1.0,0.0,1.0,3100000,40000.0,0.0,1.0,1.0,8.0,3.0,1.0
0.0,130.0,1953.0,1151.0,1,0.0,1.0,0.0,1236000,375.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,280.0,1932.0,1151.0,1,0.0,0.0,1.0,1850000,6.0,2.0,0.0,2.0,1.0,3.0,1.0
1.0,141.0,2100.0,1151.0,1,1.0,1.0,0.0,1850000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,280.0,1932.0,519.0,1,0.0,1.0,1.0,645000,1.0,1.0,0.0,1.0,1.0,3.0,1.0
1.0,251.0,3000.0,790.0,1,0.0,2.0,1.0,1850000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,282.0,1500.0,1500.0,1,0.0,0.0,0.0,3100000,80.0,0.0,1.0,0.0,3.0,3.0,1.0
1.0,129.0,1932.0,1151.0,0,0.0,1.0,0.0,2950000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,87.0,1500.0,500.0,1,1.0,0.0,0.0,1850000,37.0,1.0,1.0,1.0,1.0,3.0,1.0
0.0,111.0,1932.0,318.0,1,1.0,1.0,1.0,1350000,268.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,1.0,3300000,9102.0,6.0,0.0,1.0,1.0,3.0,1.0
1.0,40.0,1932.0,1151.0,0,0.0,0.0,0.0,1850000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
2.0,83.0,2120.0,613.0,1,0.0,0.0,0.0,1095000,1.0,1.0,1.0,0.0,2.0,3.0,1.0
2.0,196.0,1773.0,1151.0,1,1.0,2.0,0.0,2950000,9102.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,88.0,2650.0,1600.0,1,0.0,0.0,1.0,1599000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,2950000,21.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,93.0,1689.0,990.0,1,1.0,0.0,0.0,1095000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,350.0,1932.0,1712.0,1,0.0,2.0,1.0,3495000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,990000,95.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,57.0,1150.0,500.0,1,1.0,0.0,1.0,1350000,9102.0,0.0,0.0,1.0,2.0,3.0,1.0
1.0,154.0,2400.0,1151.0,1,0.0,2.0,0.0,6500000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,360.0,1932.0,1151.0,1,0.0,2.0,0.0,4300000,1.0,0.0,0.0,0.0,2.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,1.0,1.0,1.0,990000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,101.0,1916.0,1151.0,1,1.0,2.0,1.0,890000,23.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,420.0,1932.0,1200.0,1,0.0,4.0,1.0,2950000,1.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,94.0,1700.0,800.0,1,1.0,0.0,0.0,2695000,9102.0,0.0,1.0,1.0,2.0,3.0,1.0
0.0,240.0,1932.0,177.0,1,0.0,2.0,0.0,860000,549.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,2950000,896.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,275.0,1500.0,2500.0,1,0.0,2.0,1.0,3600000,897.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,380.0,1932.0,1800.0,1,0.0,0.0,1.0,2950000,755.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,3495000,2.0,0.0,1.0,1.0,20.0,3.0,1.0
1.0,95.0,2741.0,770.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,1350000,9102.0,2.0,0.0,1.0,0.0,3.0,1.0
1.0,90.0,3046.0,1335.0,1,0.0,0.0,0.0,2950000,9102.0,1.0,0.0,0.0,2.0,3.0,1.0
1.0,133.0,2371.0,2067.0,0,0.0,2.0,0.0,3600000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,110.0,1500.0,1000.0,0,0.0,1.0,0.0,990000,4.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,526.0,1932.0,1525.0,1,1.0,2.0,1.0,3300000,1.0,0.0,0.0,1.0,2.0,3.0,1.0
1.0,282.0,1880.0,1151.0,1,0.0,0.0,0.0,890000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,76.0,2270.0,772.0,1,1.0,0.0,0.0,890000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,260.0,1932.0,1151.0,1,1.0,2.0,1.0,6500000,260.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,472.0,495.0,1920.0,1,0.0,3.0,1.0,2950000,2.0,0.0,0.0,1.0,4.0,3.0,1.0
1.0,61.0,1500.0,350.0,1,1.0,0.0,1.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,351.0,990.0,1521.0,1,0.0,2.0,1.0,2990000,503.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,200.0,1150.0,1658.0,1,1.0,3.0,2.0,2950000,591.0,2.0,1.0,2.0,1.0,3.0,1.0
1.0,92.0,2710.0,571.0,1,1.0,0.0,0.0,990000,9102.0,1.0,1.0,1.0,1.0,3.0,1.0
0.0,200.0,1932.0,500.0,1,1.0,2.0,1.0,900000,858.0,0.0,0.0,1.0,0.0,3.0,1.0
2.0,66.0,820.0,1151.0,1,1.0,0.0,1.0,860000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,271.0,1932.0,1680.0,1,0.0,1.0,0.0,3650000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,154.0,1932.0,1000.0,1,1.0,0.0,0.0,1850000,827.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,80.0,1932.0,1151.0,0,0.0,1.0,0.0,645000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,0.0,2390000,1.0,2.0,1.0,1.0,1.0,3.0,1.0
1.0,144.0,2938.0,700.0,0,0.0,1.0,0.0,890000,4.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,991.0,1932.0,420.0,1,0.0,0.0,0.0,2390000,993.0,0.0,1.0,0.0,2.0,3.0,1.0
0.0,282.0,2500.0,1600.0,1,0.0,0.0,0.0,4300000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,2096.0,572.0,1,0.0,1.0,0.0,1350000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,110.0,1932.0,1151.0,0,1.0,1.0,1.0,900000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,158.0,4289.0,1089.0,1,0.0,0.0,1.0,1850000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,389.0,1932.0,821.0,0,0.0,2.0,0.0,1850000,1.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,591.0,2075.0,2155.0,1,1.0,4.0,1.0,6500000,1.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,900000,321.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,282.0,4776.0,2172.0,0,0.0,0.0,0.0,3300000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,55.0,1350.0,830.0,0,0.0,0.0,1.0,1350000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
2.0,263.0,2790.0,1710.0,1,1.0,2.0,1.0,1850000,3.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1550.0,450.0,0,0.0,0.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,168.0,2118.0,2004.0,1,0.0,1.0,0.0,2999000,2.0,1.0,1.0,0.0,2.0,3.0,1.0
0.0,282.0,1932.0,800.0,1,1.0,0.0,1.0,890000,1.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,149.0,1933.0,3696.0,1,1.0,1.0,0.0,3495000,9102.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,1850000,9102.0,1.0,0.0,1.0,4.0,3.0,1.0
0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,3100000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,580.0,2380.0,2500.0,1,1.0,4.0,0.0,6500000,980.0,0.0,0.0,1.0,1.0,3.0,1.0
2.0,117.0,2200.0,1856.0,0,0.0,1.0,0.0,4300000,24.0,0.0,1.0,0.0,2.0,3.0,1.0
0.0,450.0,1932.0,1920.0,1,0.0,3.0,0.0,2950000,2.0,0.0,1.0,1.0,2.0,3.0,1.0
1.0,4707.0,2400.0,2400.0,1,0.0,0.0,0.0,3495000,133.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,450.0,1,0.0,1.0,0.0,860000,325.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,900000,141.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,86.0,1300.0,914.0,0,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,0.0,860000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,179.0,4874.0,1151.0,0,0.0,0.0,0.0,900000,9102.0,1.0,0.0,0.0,0.0,3.0,2.5
0.0,252.0,380.0,175.0,1,1.0,1.0,1.0,3600000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,604.0,1932.0,3840.0,1,1.0,2.0,1.0,3650000,1.0,0.0,1.0,1.0,6.0,3.0,1.0
0.0,230.0,1932.0,620.0,1,0.0,4.0,1.0,1350000,892.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,678.0,1,1.0,1.0,1.0,1350000,1.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,555.0,1932.0,2000.0,1,0.0,4.0,0.0,3495000,1.0,0.0,0.0,0.0,2.0,3.0,1.0
2.0,125.0,2200.0,870.0,1,0.0,2.0,0.0,1350000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1500.0,450.0,0,0.0,0.0,0.0,900000,9102.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,2950000,2.0,3.0,1.0,2.0,0.0,3.0,1.0
0.0,290.0,1932.0,1151.0,1,0.0,0.0,1.0,3300000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,950.0,750.0,1,0.0,2.0,1.0,890000,105.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,400.0,1,0.0,2.0,1.0,1350000,1.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,861.0,1,0.0,0.0,0.0,900000,557.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,1300.0,830.0,1,0.0,0.0,1.0,645000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,267.0,2650.0,1151.0,1,1.0,1.0,1.0,3495000,397.0,0.0,0.0,0.0,2.0,3.0,1.0
0.0,145.0,1932.0,151.0,0,0.0,0.0,0.0,900000,423.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,474.0,1932.0,1760.0,1,0.0,2.0,1.0,1850000,1.0,0.0,1.0,0.0,10.0,3.0,1.0
0.0,190.0,1000.0,1000.0,1,1.0,2.0,1.0,3100000,643.0,1.0,0.0,1.0,2.0,3.0,1.0
2.0,116.0,1967.0,695.0,1,0.0,1.0,1.0,1350000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,111.0,930.0,650.0,0,1.0,1.0,1.0,1095000,201.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,68.0,1500.0,460.0,1,0.0,0.0,0.0,860000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,285.0,1932.0,1196.0,1,0.0,2.0,0.0,3650000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,57.0,1400.0,1151.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,1.0,1350000,478.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,0.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,282.0,2100.0,700.0,0,0.0,0.0,1.0,890000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,600.0,1,0.0,1.0,1.0,1350000,2.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,23.0,1422.0,459.0,1,0.0,0.0,0.0,1850000,23.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,3300000,2.0,0.0,0.0,0.0,1.0,3.0,1.0
1.0,120.0,1600.0,667.0,1,0.0,1.0,0.0,1850000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1100.0,1,0.0,2.0,0.0,1350000,1.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,800.0,1,0.0,0.0,0.0,860000,991.0,0.0,0.0,1.0,4.0,3.0,1.0
1.0,282.0,1400.0,400.0,0,0.0,0.0,0.0,900000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,860000,232.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,2.0,0.0,6500000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,1.0,1350000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1500.0,900.0,1,1.0,2.0,1.0,2580000,414.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,55.0,1300.0,250.0,1,0.0,0.0,0.0,860000,55.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,62.0,1531.0,746.0,1,0.0,0.0,0.0,1350000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1000.0,1,1.0,2.0,1.0,990000,1.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,640.0,1900.0,2500.0,1,0.0,3.0,1.0,3650000,10000.0,1.0,1.0,1.0,0.0,3.0,1.0
0.0,208.0,2450.0,1700.0,1,1.0,1.0,1.0,4600000,400.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,282.0,5000.0,1151.0,1,0.0,0.0,0.0,1350000,77.0,1.0,0.0,0.0,0.0,3.0,1.0
1.0,121.0,2426.0,1871.0,0,0.0,0.0,0.0,3600000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,343.0,2979.0,1151.0,1,1.0,2.0,1.0,4600000,866.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,2200.0,380.0,1,0.0,2.0,0.0,645000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1592.0,1050.0,1,0.0,3.0,1.0,3600000,1.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,220.0,1932.0,405.0,1,1.0,0.0,1.0,900000,595.0,0.0,0.0,1.0,0.0,3.0,1.0
1.0,65.0,1932.0,900.0,0,0.0,0.0,0.0,645000,9102.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,800.0,1,1.0,0.0,0.0,900000,98.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,512.0,1,1.0,0.0,0.0,1850000,2.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,565.0,1932.0,1151.0,1,1.0,8.0,0.0,6500000,10.0,0.0,0.0,1.0,4.0,3.0,1.0
0.0,390.0,1932.0,1151.0,1,0.0,2.0,0.0,3650000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,222.0,1932.0,750.0,0,0.0,0.0,0.0,2695000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,2413.0,1151.0,1,1.0,1.0,1.0,3300000,3.0,1.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,900000,9102.0,1.0,0.0,1.0,3.0,3.0,1.0
1.0,79.0,1900.0,1000.0,1,0.0,0.0,0.0,1350000,9102.0,0.0,0.0,0.0,1.0,3.0,1.0
2.0,139.0,1800.0,1061.0,1,1.0,1.0,1.0,1850000,5.0,0.0,1.0,1.0,1.0,3.0,1.0
1.0,57.0,1553.0,407.0,0,0.0,0.0,0.0,900000,57.0,0.0,0.0,0.0,2.0,3.0,1.0
1.0,38.0,961.0,1151.0,1,0.0,0.0,0.0,860000,26.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,87.0,2634.0,661.0,1,1.0,0.0,1.0,1350000,9102.0,0.0,1.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,2190000,9102.0,0.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,610.0,1151.0,1,0.0,0.0,0.0,645000,104.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1200.0,1,1.0,1.0,1.0,900000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
1.0,120.0,5389.0,2685.0,0,0.0,0.0,0.0,4300000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,0.0,0.0,860000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,219.0,989.0,1054.0,1,0.0,2.5,0.0,2950000,682.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,285.0,2750.0,2300.0,1,3.0,2.0,1.0,3650000,257.0,1.0,1.0,1.0,2.0,3.0,1.0
2.0,261.0,1932.0,1151.0,1,0.0,2.0,0.0,3300000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
1.0,54.0,1932.0,1151.0,1,1.0,0.0,0.0,1095000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
2.0,282.0,1932.0,1151.0,1,0.0,1.0,0.0,990000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,223.0,1932.0,800.0,1,1.0,2.0,1.0,3300000,957.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,400.0,800.0,650.0,1,0.0,2.0,1.0,3100000,610.0,0.0,1.0,0.0,0.0,3.0,1.0
1.0,112.0,5731.0,2736.0,0,0.0,0.0,0.0,4300000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
2.0,90.0,1320.0,423.0,1,0.0,1.0,1.0,900000,9102.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,280.0,1500.0,1400.0,1,0.0,2.0,0.0,2660000,477.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,282.0,4335.0,3622.0,0,0.0,2.0,0.0,3300000,207.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1000.0,400.0,1,0.0,0.0,0.0,860000,111.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,323.0,2438.0,3400.0,1,0.0,2.0,0.0,6500000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1500.0,1,0.0,2.0,0.0,2990000,1.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,152.0,1932.0,1151.0,1,0.0,1.0,0.0,900000,763.0,1.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,1.0,0.0,900000,9102.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,0.0,1850000,1.0,0.0,0.0,0.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,0,0.0,2.0,1.0,1850000,9102.0,1.0,1.0,1.0,2.0,3.0,1.0
0.0,300.0,3250.0,2165.0,1,0.0,2.0,1.0,2999000,472.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,184.0,1932.0,2500.0,1,1.0,2.0,1.0,1850000,4.0,0.0,0.0,1.0,2.0,3.0,1.0
1.0,68.0,1932.0,550.0,0,0.0,0.0,0.0,890000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1137.0,967.0,1,0.0,2.0,1.0,1350000,9102.0,1.0,0.0,1.0,0.0,3.0,1.0
1.0,282.0,2686.0,607.0,0,0.0,2.0,0.0,890000,9102.0,1.0,0.0,0.0,1.0,3.0,1.0
0.0,300.0,1932.0,1151.0,1,0.0,2.0,0.0,1850000,549.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,44.0,1932.0,1151.0,1,0.0,0.0,0.0,1850000,44.0,0.0,0.0,0.0,0.0,3.0,1.0
2.0,282.0,2107.0,498.0,1,0.0,0.0,0.0,900000,9102.0,0.0,0.0,1.0,0.0,3.0,1.0
0.0,282.0,1932.0,750.0,1,0.0,1.0,0.0,645000,230.0,1.0,0.0,1.0,1.0,3.0,1.0
0.0,265.0,2000.0,1800.0,1,1.0,2.0,1.0,2950000,9102.0,1.0,0.0,1.0,2.0,3.0,1.0
0.0,282.0,1932.0,300.0,1,1.0,1.0,1.0,900000,375.0,0.0,0.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1000.0,1,0.0,0.0,0.0,860000,346.0,1.0,0.0,1.0,4.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,2.0,1.0,1850000,991.0,0.0,0.0,1.0,1.0,3.0,1.0
1.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,860000,9102.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,0.0,0.0,1350000,7.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,2.0,1.0,3100000,496.0,2.0,0.0,1.0,6.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,1.0,3.0,1.0,3300000,5.0,0.0,1.0,1.0,1.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,6.0,0.0,6500000,3.0,0.0,1.0,0.0,0.0,3.0,1.0
0.0,282.0,1932.0,1151.0,1,0.0,4.0,0.0,4300000,38000.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,150.0,1932.0,1800.0,1,1.0,0.0,0.0,2950000,477.0,2.0,0.0,0.0,2.0,3.0,1.0
2.0,162.0,2022.0,675.0,1,0.0,0.0,0.0,1350000,162.0,0.0,0.0,0.0,0.0,3.0,1.0
